lactate_abg,ph_abg,hco3_abg,temp_c,temp_nc,urea,creatinine,sodium,k,hb,wbc,neutrophil,platelets,crp,chemo,chronic_rrt,metastatic,radiotx,apache,medical,system,height,weight,elective_surgical,arrival_dttm,discharge_dttm,dob,vital_status,sex,nhs_number,age_years,los,bmi,gender
2.1,7.416,27.6,36.2,35.7,7.3,86,136,4.6,99,11.1,9.4,188,1,0,0,0,0,13,0,2,1.8,70,1,2018-11-26T05:54:44Z,2018-11-26T17:54:44Z,1948-11-26,A,M,8871363957,70,0,216049.38271604932,M
15,7.17,15.1,35,31.4,12.6,127,128,4.4,140,20.2,14.59,207,303,0,0,0,0,61,1,2,1.8,120,0,2018-11-27T02:45:23Z,2018-12-17T02:45:23Z,1988-11-27,D,M,7327686347,30,20,370370.3703703703,M
0.9,7.256,18.8,35.4,36.5,6.7,55,131,4.7,92,6.66,6.13,37,157,1,0,0,0,13,1,7,1.65,60,0,2018-11-27T04:52:57Z,2018-11-28T04:52:57Z,1948-11-27,A,M,4739468913,70,1,220385.67493112944,M
0.5,7.46,25.4,35.9,37.4,8.8,149,138,3.3,143,10.2,11.9,97,4,0,0,0,0,9,1,1,1.75,90,0,2018-11-27T04:57:00Z,2018-11-30T16:57:00Z,1978-11-27,A,M,8388158546,40,3,293877.5510204081,M
1,7.35,24.2,37.2,36.7,NA,82,142,3.7,116,13.2,11.3,160,8,1,1,1,1,3,0,2,1.85,75,1,2018-11-27T05:58:54Z,2018-11-28T05:58:54Z,1988-11-27,A,M,6573786610,30,1,219138.05697589475,M
1,7.41,21.9,36.7,37,11.8,90,153,3.8,107,16,13.95,268,72.9,0,0,0,0,24,1,1,1.7,75,0,2018-11-27T00:56:30Z,2018-12-08T00:56:30Z,1948-11-27,A,M,8948287125,70,11,259515.57093425601,M
1.2,7.4,22.3,36.7,36.6,5.6,79,139,4.7,133,16.7,15.6,171,2,0,0,0,0,14,0,2,1.65,70,1,2018-11-28T14:20:13Z,2018-12-02T14:20:13Z,1978-11-28,A,M,4182189825,40,4,257116.62075298437,M
2.3,7.31,28.9,36.7,36,7.7,193,137,4.3,127,20.4,20.2,282,28,0,0,0,0,8,1,1,1.65,115,0,2018-11-28T21:27:02Z,2018-11-29T21:27:02Z,1988-11-28,A,F,4978133718,30,1,422405.87695133145,F
1.8,7.34,25.8,35.4,35.8,2.9,53,139,4.6,76,14.5,11.4,109,130,0,0,0,0,10,1,2,1.6,75,0,2018-11-28T02:04:03Z,2018-12-10T02:04:03Z,1958-11-28,A,F,1835224393,60,12,292968.75,F
1.1,7.41,18.6,37.1,36.8,3,105,138,3.9,132,18.49,14.6,128,39,0,0,0,0,50,1,2,1.8,70,0,2018-11-29T11:32:27Z,2018-12-04T11:32:27Z,1998-11-29,A,M,2587834139,20,5,216049.38271604932,M
1.4,7.42,26.7,35.8,36.1,5.1,83,135,3.3,118,11.89,10,86,8,0,0,0,0,13,1,1,1.8,70,0,2018-11-29T17:55:17Z,2018-12-01T17:55:17Z,1938-11-29,A,M,3765583324,80,2,216049.38271604932,M
1.8,7.27,22,36.5,38,NA,90,133,4.3,118,7.7,6.9,364,119,1,0,0,0,22,1,1,1.8,85,0,2018-11-30T13:25:49Z,2018-12-04T01:25:49Z,1948-11-30,A,M,2828619540,70,4,262345.6790123456,M
2.2,7.37,21.2,36.4,35.6,5.4,60,140,3.8,145,15.8,13,109,2,1,0,0,1,12,0,2,1.75,65,1,2018-11-30T03:13:47Z,2018-12-05T03:13:47Z,1958-11-30,A,M,2964255377,60,5,212244.89795918364,M
1.1,7.498,25.2,37.1,36.1,24.2,1090,140,7.4,88,6,3,181,15,1,1,0,0,21,1,1,1.5,55,0,2018-11-30T18:55:55Z,2018-12-01T18:55:55Z,1948-11-30,D,F,6711448812,70,1,244444.44444444444,F
2.6,7.41,24.2,35.7,36.1,7.6,68,144,4.4,88,10.3,7.6,94,4,1,0,0,0,17,0,2,1.65,70,1,2018-12-01T05:31:27Z,2018-12-06T05:31:27Z,1948-12-01,A,F,3158444178,70,5,257116.62075298437,F
0.9,7.34,23,34.4,33.6,4.7,86,136,4.4,124,7.1,5.09,107,17.4,1,0,0,1,10,1,1,1.8,65,1,2018-12-02T17:08:34Z,2018-12-03T17:08:34Z,1948-12-02,A,M,8563127497,70,1,200617.28395061725,M
5,7.21,23.7,37.1,34,3.4,75,143,3.4,97,38.6,28.6,676,18,0,0,0,0,17,0,3,1.7,85,1,2018-12-02T21:37:26Z,2018-12-09T21:37:26Z,1958-12-02,D,M,7463448649,60,7,294117.6470588235,M
1.3,7.342,24.7,36.6,36.1,4.2,82,139,4.2,115,12.4,10.9,284,155,0,0,0,0,12,0,2,1.8,75,1,2018-12-03T01:17:48Z,2018-12-06T01:17:48Z,1988-12-03,A,M,6426824755,30,3,231481.48148148143,M
3.5,7.52,23.1,35.5,35.2,7.5,128,136,5.3,99,10.4,8.12,254,2,1,1,1,1,12,0,4,1.7,75,1,2018-12-03T13:30:48Z,2018-12-05T01:30:48Z,1938-12-03,A,M,9543295514,80,2,259515.57093425601,M
2.5,7.53,65.3,35.6,36.1,4.4,68,146,3.1,135,5.63,5.6,61,3,0,0,0,0,14,1,1,1.65,65,0,2018-12-04T00:40:27Z,2018-12-06T00:40:27Z,1978-12-04,A,F,8976659228,40,2,238751.1478420569,F
1,7.4,24.6,36,36.6,5.7,70,147,5.1,99,16,15,268,100,1,0,0,0,6,0,7,1.7,75,0,2018-12-04T02:33:55Z,2018-12-07T02:33:55Z,1958-12-04,A,M,7568345823,60,3,259515.57093425601,M
1.2,7.38,24.4,38.2,36.7,3.7,83,136,4.4,88,9.9,5.9,355,155,0,0,0,0,6,1,1,1.75,95,0,2018-12-05T16:49:02Z,2018-12-07T04:49:02Z,1998-12-05,A,M,7145244616,20,2,310204.081632653,M
3.1,7.38,14.5,36,38.4,18.3,175,126,4.3,130,21.8,19.87,220,213,0,0,0,0,105,0,3,1.75,95,1,2018-12-05T05:38:57Z,2018-12-10T05:38:57Z,1938-12-05,A,M,8829436283,80,5,310204.081632653,M
2.4,7.3,21,36.4,35.9,1.6,58,141,4.3,132,15.2,13.84,258,1.3,0,0,1,0,5,0,1,1.85,80,1,2018-12-05T21:17:41Z,2018-12-07T21:17:41Z,1988-12-05,A,F,9174855115,30,2,233747.26077428772,F
1.9,7.28,21.8,37.6,37.4,13.9,197,139,4.4,113,3.1,1.8,72,57,1,1,1,1,15,1,2,1.8,85,0,2018-12-06T20:18:53Z,2018-12-12T08:18:53Z,1948-12-06,A,M,3974526587,70,6,262345.6790123456,M
2.3,7.34,20.1,37.3,36.2,11.4,111,139,4.9,91,13.2,10.2,225,251,0,0,0,0,28,1,1,1.75,90,0,2018-12-06T08:58:53Z,2018-12-14T08:58:53Z,1948-12-06,A,M,6361218619,70,8,293877.5510204081,M
1.3,7.27,24.5,36.5,36.4,3.6,73,139,4.4,103,18.7,15.8,404,84,0,0,0,0,61,1,2,1.65,55,0,2018-12-06T19:47:10Z,2018-12-09T19:47:10Z,1938-12-06,D,M,4751861727,80,3,202020.202020202,M
6.8,7.21,18.3,37.1,36.4,6.5,120,140,4.1,110,13.58,12.4,109,87,0,0,0,0,48,1,1,1.55,50,0,2018-12-06T15:38:10Z,2018-12-09T15:38:10Z,1938-12-06,A,F,1762638754,80,3,208116.5452653486,F
1.1,7.17,22.1,36,38.3,18.4,841,141,5.6,108,7,6.06,118,317,1,0,0,0,21,0,2,1.45,65,1,2018-12-07T16:19:50Z,2018-12-10T16:19:50Z,1948-12-07,A,M,8864944699,70,3,309155.76694411424,M
2.4,7.4,23,36.5,36.8,10.8,94,140,3.9,111,19.3,14.59,468,118,1,0,0,0,19,1,2,1.7,70,0,2018-12-07T18:41:07Z,2018-12-11T18:41:07Z,1948-12-07,A,M,2527637566,70,4,242214.5328719723,M
2.4,7.3,26.4,35.8,35.7,5.9,70,144,5.5,117,15.4,13.95,390,2,1,0,0,0,25,1,3,1.7,65,0,2018-12-07T18:14:00Z,2018-12-15T18:14:00Z,1948-12-07,A,M,2387796527,70,8,224913.49480968856,M
1.4,7.417,24.6,36.8,36.5,12.9,59,135,4.8,85,7.5,6.9,348,2,1,0,0,0,16,1,3,1.7,50,0,2018-12-07T09:55:19Z,2018-12-11T09:55:19Z,1938-12-07,A,F,2925432212,80,4,173010.38062283734,F
1.6,7.39,25.6,36,36.8,5.6,119,137,5.7,151,11.15,11.2,263,73,0,0,0,0,11,1,1,1.75,85,0,2018-12-07T21:32:05Z,2018-12-11T21:32:05Z,1948-12-07,A,M,9519829563,70,4,277551.0204081632,M
1.1,7.32,15.7,37.2,36.7,8.2,120,141,4.6,107,9.3,8.31,251,20,0,0,0,0,15,0,3,1.6,50,1,2018-12-08T04:57:14Z,2018-12-10T16:57:14Z,1938-12-08,A,F,3258138761,80,2,195312.5,F
0.7,7.382,27.1,36.5,37.2,6.9,79,141,5.1,115,7.9,5.3,165,39,1,0,0,0,7,0,3,1.8,65,0,2018-12-10T05:12:51Z,2018-12-13T05:12:51Z,1968-12-10,A,M,5438226237,50,3,200617.28395061725,M
6.8,7.31,21,36.2,35.7,4.5,55,139,4.7,116,14.55,13.3,274,20,1,1,1,1,16,0,1,1.6,55,1,2018-12-10T22:48:12Z,2018-12-14T22:48:12Z,1968-12-10,A,F,8467366737,50,4,214843.75,F
2.3,7.32,28.9,36.8,36.4,5.5,66,138,3.1,81,20.4,17.16,393,135,0,0,0,0,19,0,3,1.7,65,1,2018-12-10T08:27:46Z,2018-12-14T08:27:46Z,1948-12-10,A,F,8118275639,70,4,224913.49480968856,F
4.4,7.41,23,36,37.9,10.1,170,141,3.7,114,15.7,23.4,316,73,1,1,0,1,18,0,7,1.65,65,1,2018-12-10T04:05:38Z,2018-12-12T16:05:38Z,1958-12-10,A,F,7116317864,60,2,238751.1478420569,F
1.4,7.47,21.2,36.5,36.6,9.7,140,138,4.1,89,7.5,6.3,123,61,1,0,1,0,15,1,2,1.65,50,1,2018-12-10T10:57:27Z,2018-12-14T22:57:27Z,1938-12-10,A,M,6767173134,80,4,183654.72910927454,M
1.1,7.39,15.5,37.4,37.6,NA,40,139,6.5,143,21.3,17.69,229,39,0,0,0,0,15,0,7,1.7,65,0,2018-12-11T04:00:31Z,2018-12-18T04:00:31Z,1948-12-11,A,M,7898349210,70,7,224913.49480968856,M
0.8,7.41,21.7,36.1,36.1,7.3,40,143,4.8,112,10.3,7.8,260,33,0,0,0,0,-1,0,3,1.75,70,1,2018-12-12T18:28:08Z,2018-12-13T18:28:08Z,1968-12-12,A,F,7825837916,50,1,228571.42857142855,F
1.8,7.36,24,35.9,36.5,4.6,115,142,4.1,92,12.5,11.2,181,23,1,0,0,0,8,0,2,1.45,80,1,2018-12-12T01:34:27Z,2018-12-13T01:34:27Z,1968-12-12,A,M,3243544866,50,1,380499.40546967904,M
0.9,7.32,34.6,36.7,36.3,18.5,152,142,5.8,95,10.4,9.38,113,32,0,0,0,0,12,1,7,1.7,100,0,2018-12-12T07:19:30Z,2018-12-14T07:19:30Z,1948-12-12,A,M,5362295829,70,2,346020.7612456747,M
2.6,7.37,14.5,36,36.1,NA,72,129,3.8,80,11.1,8.5,99,369,1,0,0,0,9,1,1,1.7,65,0,2018-12-12T21:31:53Z,2018-12-18T09:31:53Z,1938-12-12,A,M,2246722470,80,6,224913.49480968856,M
1.1,7.379,18.6,35.3,35.6,4.8,77,131,4.2,107,13.4,9.65,182,82,0,0,0,0,16,0,7,1.7,95,1,2018-12-12T19:09:52Z,2018-12-13T19:09:52Z,1948-12-12,D,M,9435174795,70,1,328719.723183391,M
3.1,7.38,23.8,36.5,36.8,9.8,97,134,3.8,111,10.8,7,171,229,0,0,0,0,14,1,2,1.65,65,0,2018-12-12T09:18:12Z,2018-12-12T21:18:12Z,1968-12-12,A,F,5875129735,50,0,238751.1478420569,F
1.2,7.44,24.7,36.3,36.6,5.7,50,140,4.5,85,9.9,5.4,204,32,0,0,0,0,0,0,2,1.75,125,1,2018-12-13T18:52:15Z,2018-12-14T18:52:15Z,1958-12-13,A,M,1452163634,60,1,408163.26530612237,M
1.3,7.35,24.6,36,36.1,NA,138,142,4.9,151,12.5,9.91,244,1,0,0,0,0,19,0,7,1.85,140,1,2018-12-13T22:56:54Z,2018-12-14T10:56:54Z,1968-12-13,A,M,5894738660,50,1,409057.7063550035,M
1.3,7.313,19.7,36.6,36.7,12.9,102,144,4.3,100,10.1,9.8,170,445.1,1,0,0,0,61,1,4,1.7,70,0,2018-12-15T05:08:59Z,2018-12-22T05:08:59Z,1938-12-15,A,M,1328164284,80,7,242214.5328719723,M
0.9,7.44,23.7,37.1,37.4,4,72,134,4,112,9.3,6.6,231,85,1,0,0,0,15,1,1,1.8,90,0,2018-12-15T16:43:23Z,2018-12-18T16:43:23Z,1958-12-15,A,M,3551969795,60,3,277777.7777777777,M
1,7.336,19,36.8,38.3,5.7,70,131,4.2,115,6.6,4.88,284,65,1,1,1,1,17,0,7,1.6,60,0,2018-12-17T20:43:29Z,2018-12-17T20:43:29Z,1938-12-17,A,M,7716985973,80,0,234375,M
2.6,7.41,21.2,36.1,36.3,4.1,53,141,4.4,95,8.9,8.19,171,9,1,0,0,0,9,0,3,1.6,65,1,2018-12-17T12:51:53Z,2018-12-18T12:51:53Z,1968-12-17,A,F,2316728553,50,1,253906.25,F
0.9,7.256,21,36.2,35.9,8.2,139,138,5.3,116,23.2,19.7,317,9,1,1,1,1,17,0,2,1.8,70,1,2018-12-17T14:57:03Z,2018-12-20T14:57:03Z,1948-12-17,A,M,4168595544,70,3,216049.38271604932,M
4.7,7.32,23.9,36.9,36.2,3.4,82,140,4.4,133,13.5,12.39,164,39,0,0,0,0,12,0,3,1.75,80,1,2018-12-17T08:51:26Z,2018-12-22T08:51:26Z,1958-12-17,A,M,4282219335,60,5,261224.48979591834,M
1.7,7.33,28.5,36.8,35.7,NA,137,140,4.6,88,14.2,12.2,187,7,1,0,0,1,13,1,3,1.9,90,0,2018-12-17T03:13:20Z,2019-01-02T03:13:20Z,1978-12-17,A,M,3154227660,40,16,249307.47922437673,M
1.1,7.31,23.6,36.7,35.7,4.6,53,141,4.4,88,33.8,33.6,303,439,0,0,0,0,13,1,1,1.55,65,0,2018-12-17T01:11:32Z,2019-01-01T01:11:32Z,1938-12-17,A,F,4861366852,80,15,270551.5088449532,F
0.8,7.28,35.7,37.1,37,1.7,39,142,3.4,74,7.2,3.89,326,7,1,0,0,0,14,1,1,1.55,60,0,2018-12-17T22:16:11Z,2018-12-18T22:16:11Z,1938-12-17,A,F,1647537827,80,1,249739.85431841834,F
2,7.31,15.5,36.6,38.2,11.6,136,132,4.4,134,16,14,224,286,1,0,0,0,23,1,2,1.7,80,0,2018-12-18T13:13:48Z,2018-12-21T01:13:48Z,1948-12-18,D,M,8692253219,70,3,276816.6089965398,M
2.2,7.342,19.4,37,36.2,9.7,83,143,5.2,112,13.5,11.03,144,51,0,0,0,0,14,1,2,1.75,110,0,2018-12-18T15:06:47Z,2018-12-19T03:06:47Z,1948-12-18,A,M,5632284239,70,1,359183.6734693877,M
0.7,7.45,23.7,35.9,36.8,5.6,40,139,4.1,97,1.2,0.01,326,2,0,0,0,0,16,0,3,1.6,60,1,2018-12-18T18:37:23Z,2018-12-26T18:37:23Z,1988-12-18,A,F,7596399975,30,8,234375,F
0.9,7.37,23.4,36.5,36.8,NA,63,139,4.5,119,10.9,13.8,180,2,0,0,0,0,7,0,3,1.65,65,1,2018-12-19T04:42:39Z,2018-12-20T04:42:39Z,1978-12-19,A,F,8384463840,40,1,238751.1478420569,F
10.3,7.205,16,38.1,38.2,4.9,128,144,4.2,138,8,6.7,284,58,0,0,0,0,90,1,2,1.55,90,0,2018-12-19T05:28:01Z,2019-01-08T05:28:01Z,1968-12-19,D,F,2896619178,50,20,374609.7814776275,F
1.9,7.42,34.3,35.1,36.1,9.2,173,143,4.2,117,15.6,14.2,353,39,0,0,1,0,21,1,2,1.9,75,0,2018-12-20T17:25:21Z,2018-12-22T05:25:21Z,1948-12-20,D,M,9182319685,70,2,207756.23268698063,M
1.7,7.42,24,36.3,36.7,5.9,93,135,3.4,128,14,11.69,141,8,0,0,0,0,11,0,7,1.75,85,1,2018-12-21T15:08:09Z,2018-12-27T15:08:09Z,1948-12-21,A,M,7549361886,70,6,277551.0204081632,M
0.3,7.39,27,36.2,37.9,4.4,73,151,4.4,120,16,14,322,5,0,0,0,0,25,1,2,1.6,65,0,2018-12-22T01:02:20Z,2018-12-23T01:02:20Z,1958-12-22,A,F,4817489774,60,1,253906.25,F
1,7.41,25.8,36.6,38.1,NA,85,141,5.1,138,6.2,3.8,204,71,0,0,0,0,12,1,2,1.7,70,0,2018-12-22T01:39:46Z,2018-12-23T01:39:46Z,1938-12-22,A,M,5769719370,80,1,242214.5328719723,M
1.3,7.42,23.8,35.8,36.7,0.7,40,140,3.5,91,6.5,4.13,218,48,1,0,0,0,7,0,7,1.6,65,1,2018-12-22T16:39:39Z,2018-12-23T16:39:39Z,1968-12-22,A,F,6941531762,50,1,253906.25,F
1.3,7.31,21.4,36.1,36.6,4.5,76,140,4.1,94,9.3,5.7,216,70,0,0,0,0,21,1,2,1.55,50,1,2018-12-23T14:00:07Z,2018-12-26T02:00:07Z,1938-12-23,A,F,7366517259,80,3,208116.5452653486,F
1.4,7.41,19.2,37.2,36.7,11.8,107,129,5.7,79,8.4,6.6,211,144,0,0,0,0,10,1,1,1.7,55,0,2018-12-24T00:18:57Z,2018-12-27T12:18:57Z,1948-12-24,A,M,2732722413,70,3,190311.41868512108,M
1.4,7.41,24.5,35.8,36.5,4.8,56,138,4.2,130,11.5,10.7,234,17.4,0,0,0,0,12,0,3,1.65,50,1,2018-12-23T01:11:04Z,2018-12-23T13:11:04Z,1958-12-23,A,F,9247781655,60,0,183654.72910927454,F
0.8,7.32,20,35.9,36.3,4.5,88,141,4.2,93,1.9,0.6,37,76,1,0,0,0,13,1,2,1.7,60,0,2018-12-24T14:55:03Z,2018-12-28T14:55:03Z,1978-12-24,A,M,5279818992,40,4,207612.45674740482,M
1.3,7.42,26.1,37.5,36.7,7.7,92,138,4.1,89,12.49,12.1,137,123,0,0,0,0,12,1,1,1.8,75,0,2018-12-24T17:07:44Z,2019-01-06T17:07:44Z,1948-12-24,A,M,6434181264,70,13,231481.48148148143,M
15,6.8,10.5,37,36.1,30.4,410,128,5.2,112,19.08,20.2,132,16,0,0,0,0,73,0,7,1.5,50,0,2018-12-24T09:51:16Z,2018-12-25T21:51:16Z,1988-12-24,A,M,5269234955,30,1,222222.22222222222,M
1.8,7.4,23.4,35.7,36.6,2.8,61,139,3.5,109,9.5,8.19,162,176,0,0,0,0,15,0,3,1.65,95,1,2018-12-25T06:30:34Z,2018-12-31T06:30:34Z,1938-12-25,A,F,5895319688,80,6,348943.98530762165,F
1.8,7.09,16,38,37.2,8.2,134,141,3.5,113,31.5,24.43,314,8,0,0,0,0,16,1,3,1.65,90,0,2018-12-25T03:19:08Z,2019-01-08T03:19:08Z,1938-12-25,A,F,6256513118,80,14,330578.51239669416,F
3.9,7.325,20.4,36.2,36.3,12.1,101,147,5.2,84,11.2,10.94,133,237,0,0,0,0,11,0,2,1.85,75,1,2018-12-25T22:05:46Z,2018-12-29T22:05:46Z,1958-12-25,A,M,3291733673,60,4,219138.05697589475,M
1.4,7.44,28.3,37,36.1,14.3,84,146,5.3,67,9.4,7.57,145,95.7,0,0,0,0,22,0,3,1.65,100,1,2018-12-26T03:38:37Z,2018-12-29T03:38:37Z,1938-12-26,A,F,9928327335,80,3,367309.4582185491,F
1,7.41,26.6,36.6,37.3,14.2,149,138,5.5,92,16.7,13.9,144,295,0,0,0,0,20,1,1,1.8,90,0,2018-12-26T11:01:29Z,2018-12-26T23:01:29Z,1978-12-26,A,M,6649575291,40,0,277777.7777777777,M
1.8,7.34,23,36.1,35.8,7.7,120,136,5,143,14.8,13.36,151,62,0,0,0,0,13,0,3,1.7,95,1,2018-12-26T14:17:53Z,2018-12-28T14:17:53Z,1938-12-26,A,M,1691171417,80,2,328719.723183391,M
1.1,7.4,28,39.2,35.5,16,68,135,5,122,9.4,8.23,421,69,0,0,0,1,27,1,1,1.75,115,0,2018-12-27T04:45:29Z,2018-12-29T16:45:29Z,1978-12-27,A,M,5486789149,40,2,375510.2040816326,M
1.2,7.35,24.7,35.5,36.6,6,55,138,5,122,9.7,9.57,122,9,0,0,0,0,7,0,2,1.65,85,1,2018-12-27T23:48:02Z,2018-12-28T11:48:02Z,1948-12-27,A,F,3113199271,70,1,312213.0394857667,F
1.3,7.31,23.4,34.8,37.2,4.5,107,137,4.4,94,16.3,1.9,202,260,1,0,0,0,17,1,2,1.8,70,0,2018-12-27T15:25:13Z,2018-12-28T15:25:13Z,1998-12-27,A,M,4542286657,20,1,216049.38271604932,M
1.2,7.42,23.9,36.9,36.7,3.5,64,136,4.5,83,8.23,5.9,360,8,1,0,1,0,-1,0,3,1.7,60,0,2018-12-28T07:20:16Z,2018-12-29T07:20:16Z,1998-12-28,A,M,2982127873,20,1,207612.45674740482,M
6.1,7.3,26,35.9,34.7,8.6,106,143,4.2,114,13.4,11.19,295,1,1,0,1,0,22,0,3,1.7,65,1,2018-12-28T01:25:23Z,2018-12-29T13:25:23Z,1948-12-28,A,M,6562476224,70,1,224913.49480968856,M
1.2,7.31,21.2,36.8,36.1,7.3,81,139,4.4,146,11.6,9.7,149,2.6,0,0,0,0,13,0,2,1.7,50,1,2018-12-30T16:27:07Z,2018-12-31T16:27:07Z,1938-12-30,A,M,4533426778,80,1,173010.38062283734,M
1.7,7.33,26.9,36.3,37,5.2,119,135,6.3,129,15.5,13.73,317,15,0,0,0,0,17,0,3,1.9,90,1,2019-01-01T12:57:34Z,2019-01-04T00:57:34Z,1969-01-01,A,M,1336443944,50,3,249307.47922437673,M
0.9,7.341,26.4,36.3,36.2,14.4,457,132,6.6,86,8.85,7.4,108,24,1,1,0,0,13,1,2,1.65,60,0,2019-01-01T23:06:06Z,2019-01-02T23:06:06Z,1949-01-01,A,F,1572882417,70,1,220385.67493112944,F
1.7,7.45,20.8,38,36.1,3.8,82,140,4.9,101,14.9,12,271,100.8,0,0,0,0,12,0,2,1.8,100,1,2019-01-01T03:11:15Z,2019-01-09T03:11:15Z,1989-01-01,A,M,2152923685,30,8,308641.9753086419,M
1.2,7.3,25.1,36,34.7,3.5,74,141,4.1,125,14.7,11.4,210,0.6,1,0,0,0,7,0,3,1.8,80,1,2019-01-02T10:36:56Z,2019-01-06T10:36:56Z,1979-01-02,A,M,7783271251,40,4,246913.58024691354,M
2.1,7.31,22.2,36,36.4,1.9,49,140,4.3,66,14.41,11.4,268,70,1,1,0,1,12,0,7,1.65,95,1,2019-01-02T16:22:41Z,2019-01-03T16:22:41Z,1989-01-02,A,F,7447675741,30,1,348943.98530762165,F
1.1,7.28,32.9,36.2,37.2,4.5,74,140,3.9,122,11.3,9.9,187,249,1,1,1,1,22,1,1,1.9,65,0,2019-01-02T02:45:50Z,2019-01-07T02:45:50Z,1999-01-02,A,M,2319137416,20,5,180055.40166204987,M
1.2,7.36,22.2,33.7,33.9,8.2,57,147,3.4,138,11.1,13.8,172,0.1,0,0,0,0,10,0,7,1.7,50,1,2019-01-02T10:46:35Z,2019-01-03T10:46:35Z,1969-01-02,A,M,2142634915,50,1,173010.38062283734,M
1.6,7.45,24,36.1,36.2,NA,80,140,5.1,9.7,12.2,11.04,319,144,1,0,1,0,19,1,2,1.85,65,0,2019-01-03T08:55:38Z,2019-01-11T08:55:38Z,1939-01-03,A,M,7931859480,80,8,189919.64937910877,M
1.2,7.37,26.3,37.9,37.4,0.8,26,130,4.3,113,10.1,8.35,362,240.3,0,0,0,0,8,1,8,1.6,80,0,2019-01-03T10:06:27Z,2019-01-06T10:06:27Z,1959-01-03,A,F,3452735184,60,3,312500,F
9.8,7.24,18.7,38.1,38.3,7.1,208,136,5.3,105,13.3,11,163,5.7,0,0,0,0,97,0,3,1.7,65,0,2019-01-03T04:51:34Z,2019-01-05T04:51:34Z,1939-01-03,A,M,9945269135,80,2,224913.49480968856,M
0.5,7.37,25.4,36.2,36.2,5.4,70,133,4.6,104,21.4,17.8,155,17,0,0,1,0,17,0,1,1.8,95,1,2019-01-03T15:56:02Z,2019-01-05T03:56:02Z,1959-01-03,A,M,5143656613,60,2,293209.87654320983,M
1.4,7.35,32.6,36.1,34,8.8,65,138,4.1,93,8.2,4.61,240,41,0,0,0,0,14,0,2,1.7,65,1,2019-01-05T00:15:10Z,2019-01-08T00:15:10Z,1949-01-05,A,F,2547342715,70,3,224913.49480968856,F
1.3,7.45,26.1,36.7,37,9.4,424,137,4.5,99,10.3,9.7,234,214,1,1,0,0,21,1,1,1.55,50,0,2019-01-05T02:05:02Z,2019-01-20T02:05:02Z,1969-01-05,A,F,1846736668,50,15,208116.5452653486,F
1.3,7.35,23.4,35.5,36.3,5.7,80,133,5,122,7.8,7,109,176,1,0,0,0,7,1,1,1.75,85,1,2019-01-06T00:23:34Z,2019-01-06T12:23:34Z,1949-01-06,A,M,3815844878,70,0,277551.0204081632,M
10.3,7.33,14.1,35.4,32.3,25.6,282,125,6.6,119,25.27,17.43,127,21,0,0,0,0,27,1,3,1.7,50,0,2019-01-06T18:16:01Z,2019-01-26T18:16:01Z,1949-01-06,A,M,7569596625,70,20,173010.38062283734,M
1.4,7.44,29,37,39.7,6.5,436,131,4,88,11.4,14.2,346,240.3,1,1,0,0,10,1,1,1.8,70,0,2019-01-07T08:28:33Z,2019-01-10T08:28:33Z,1989-01-07,A,M,6377626118,30,3,216049.38271604932,M
1.7,7.25,23,36.2,36.6,4.9,104,141,3.9,115,18.7,15,342,175.6,0,0,0,0,19,1,2,1.7,70,0,2019-01-07T04:51:39Z,2019-01-10T16:51:39Z,1959-01-07,A,M,9943695951,60,3,242214.5328719723,M
1.3,7.34,28.8,36,35.3,15.1,193,135,4.7,83,17,16.34,300,169.3,1,1,1,1,24,1,1,1.55,115,0,2019-01-07T17:35:32Z,2019-01-10T05:35:32Z,1939-01-07,A,F,6931431862,80,3,478668.0541103018,F
2.7,7.31,22.8,37.5,36.9,3.3,64,143,4.7,117,15.4,13.02,200,2,1,0,0,0,20,0,3,1.6,75,1,2019-01-08T00:00:50Z,2019-01-16T00:00:50Z,1939-01-08,A,F,8828741317,80,8,292968.75,F
9,7.29,22.8,33.2,35.6,3.4,95,161,4,129,5.5,4.5,47,73.1,0,0,0,0,42,0,2,1.6,50,1,2019-01-09T18:33:28Z,2019-01-24T18:33:28Z,1979-01-09,D,M,9394477357,40,15,195312.5,M
3,7.38,22,36,35.8,4,52,140,3.9,76,9.5,8.07,141,46.2,1,0,1,1,20,0,3,1.65,75,1,2019-01-09T04:11:34Z,2019-01-11T04:11:34Z,1949-01-09,A,F,8367791517,70,2,275482.0936639118,F
1.3,7.313,19.7,36.8,36.5,24.3,233,120,5.5,97,13.5,12.2,180,24,0,0,0,0,12,1,8,1.65,85,0,2019-01-09T18:12:13Z,2019-01-10T18:12:13Z,1959-01-09,A,M,6435965846,60,1,312213.0394857667,M
1.1,7.28,15,34.6,35.6,47.5,1169,141,4.2,123,5.7,5.5,145,349,0,1,1,0,21,1,1,1.5,60,0,2019-01-10T21:20:28Z,2019-01-13T09:20:28Z,1949-01-10,D,F,7299332736,70,3,266666.6666666667,F
1.9,7.35,24.1,37.2,35.8,27.8,643,132,6.3,81,4,3.1,150,1,1,1,0,0,28,1,3,1.75,70,0,2019-01-10T19:19:25Z,2019-01-13T19:19:25Z,1969-01-10,A,M,2581674644,50,3,228571.42857142855,M
